region,code_circ,nom_circ,nb_bv,inscrits,votants,taux_participation,bulletins_nuls,suf_exprimes,blancs_nombre,blancs_pct,parti,nom_candidat,voix_obtenues,pourcentage,est_elu,page_source
HAUT-SASSANDRA,104,"NAHIO ET SAIOUA, COMMUNES ET SOUS-PREFECTURES",109,33075,13469,40.72,280,13189,162,1.23,INDEPENDANT,YOKOZO MARINA ANGELE,76,0.58,NON,19
HAUT-SASSANDRA,104,"NAHIO ET SAIOUA, COMMUNES ET SOUS-PREFECTURES",109,33075,13469,40.72,280,13189,162,1.23,MGC,MADI BOUABRE,258,1.96,NON,19
HAUT-SASSANDRA,104,"NAHIO ET SAIOUA, COMMUNES ET SOUS-PREFECTURES",109,33075,13469,40.72,280,13189,162,1.23,PDCI-RDA,DJEDJE MADY ALPHONSE,2926,22.19,NON,19
HAUT-SASSANDRA,105,"BAZRA NATILS, DANANON, KETRO·BASSAM ET VAVOUA, COMMUNES ET SOUS·PREFECTURES",139,40972,12481,30.46,430,12051,428,3.55,INDEPENDANT,VAVOUA ENSEMBLE C'EST POSSIBLE,2990,24.81,NON,19
HAUT-SASSANDRA,105,"BAZRA NATILS, DANANON, KETRO·BASSAM ET VAVOUA, COMMUNES ET SOUS·PREFECTURES",139,40972,12481,30.46,430,12051,428,3.55,INDEPENDANT,ENSEMBLE POUR LE DEVELOPPEMENT,205,1.7,NON,19
HAUT-SASSANDRA,105,"BAZRA NATILS, DANANON, KETRO·BASSAM ET VAVOUA, COMMUNES ET SOUS·PREFECTURES",139,40972,12481,30.46,430,12051,428,3.55,RHDP,"UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE",4576,37.97,OUI,19
HAUT-SASSANDRA,105,"BAZRA NATILS, DANANON, KETRO·BASSAM ET VAVOUA, COMMUNES ET SOUS·PREFECTURES",139,40972,12481,30.46,430,12051,428,3.55,INDEPENDANT,LE CHANGEMENT C'EST MAINTENANT,324,2.69,NON,19
HAUT-SASSANDRA,105,"BAZRA NATILS, DANANON, KETRO·BASSAM ET VAVOUA, COMMUNES ET SOUS·PREFECTURES",139,40972,12481,30.46,430,12051,428,3.55,INDEPENDANT,"VAVOUA, JEUNESSE DEBOUT",297,2.46,NON,19
HAUT-SASSANDRA,105,"BAZRA NATILS, DANANON, KETRO·BASSAM ET VAVOUA, COMMUNES ET SOUS·PREFECTURES",139,40972,12481,30.46,430,12051,428,3.55,INDEPENDANT,ENSEMBLE POUR LA RELEVE,58,0.48,NON,19
HAUT-SASSANDRA,105,"BAZRA NATILS, DANANON, KETRO·BASSAM ET VAVOUA, COMMUNES ET SOUS·PREFECTURES",139,40972,12481,30.46,430,12051,428,3.55,INDEPENDANT,VAVOUA LE CHANGEMENT C'EST MAINTENANT,115,0.95,NON,19
HAUT-SASSANDRA,105,"BAZRA NATILS, DANANON, KETRO·BASSAM ET VAVOUA, COMMUNES ET SOUS·PREFECTURES",139,40972,12481,30.46,430,12051,428,3.55,INDEPENDANT,UN NOUVEAU DEPART,65,0.54,NON,19
HAUT-SASSANDRA,105,"BAZRA NATILS, DANANON, KETRO·BASSAM ET VAVOUA, COMMUNES ET SOUS·PREFECTURES",139,40972,12481,30.46,430,12051,428,3.55,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE,2993,24.84,NON,19
HAUT-SASSANDRA,106,"DANIA, COMMUNE ET SOUS-PREFECTURE",46,12480,5299,42.46,154,5145,107,2.08,INDEPENDANT,KOUAME KOUADIO ANDERSON,1090,21.19,NON,19
HAUT-SASSANDRA,106,"DANIA, COMMUNE ET SOUS-PREFECTURE",46,12480,5299,42.46,154,5145,107,2.08,INDEPENDANT,N'GUESSAN KOUAKOU SALOMON,59,1.15,NON,19
HAUT-SASSANDRA,106,"DANIA, COMMUNE ET SOUS-PREFECTURE",46,12480,5299,42.46,154,5145,107,2.08,INDEPENDANT,SERY SOKO,310,6.03,NON,19
HAUT-SASSANDRA,106,"DANIA, COMMUNE ET SOUS-PREFECTURE",46,12480,5299,42.46,154,5145,107,2.08,RHDP,VEDEA BLIKAN ELISABETH,2374,46.14,OUI,19
HAUT-SASSANDRA,106,"DANIA, COMMUNE ET SOUS-PREFECTURE",46,12480,5299,42.46,154,5145,107,2.08,INDEPENDANT,GBEDEGNE NADJE HUGUES,173,3.36,NON,19
HAUT-SASSANDRA,106,"DANIA, COMMUNE ET SOUS-PREFECTURE",46,12480,5299,42.46,154,5145,107,2.08,INDEPENDANT,BERTE NADO AMARA,57,1.11,NON,19
HAUT-SASSANDRA,106,"DANIA, COMMUNE ET SOUS-PREFECTURE",46,12480,5299,42.46,154,5145,107,2.08,PDCI-RDA,TAPE TOUAPLI,975,18.95,NON,19
HAUT-SASSANDRA,107,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",42,11109,5174,46.57,183,4991,88,1.76,RHDP,TRA BI SUI GUILLAUME,3312,66.36,OUI,20
HAUT-SASSANDRA,107,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",42,11109,5174,46.57,183,4991,88,1.76,INDEPENDANT,OUIGNAN MARTIN,1416,28.37,NON,20
HAUT-SASSANDRA,107,"SEITIFLA, COMMUNE ET SOUS-PREFECTURE",42,11109,5174,46.57,183,4991,88,1.76,INDEPENDANT,KOUASSI BROU GAUTHIER,175,3.51,NON,20
HAUT-SASSANDRA,108,"DOMANGBEU, GREGBEU, GUESSABO ET ZOUKOUGBEU, COMMUNES ET SOUS·PREFECTURES",92,24325,8062,33.14,171,7891,85,1.08,FPP,BAMBA KALIFA,37,0.47,NON,20
HAUT-SASSANDRA,108,"DOMANGBEU, GREGBEU, GUESSABO ET ZOUKOUGBEU, COMMUNES ET SOUS·PREFECTURES",92,24325,8062,33.14,171,7891,85,1.08,RHDP,DOH DIBAHI MARCELLIN,4276,54.19,OUI,20
HAUT-SASSANDRA,108,"DOMANGBEU, GREGBEU, GUESSABO ET ZOUKOUGBEU, COMMUNES ET SOUS·PREFECTURES",92,24325,8062,33.14,171,7891,85,1.08,INDEPENDANT,TETEA ZAMOSSE LEONARD,357,4.52,NON,20
HAUT-SASSANDRA,108,"DOMANGBEU, GREGBEU, GUESSABO ET ZOUKOUGBEU, COMMUNES ET SOUS·PREFECTURES",92,24325,8062,33.14,171,7891,85,1.08,PDCI-RDA,GOZE SEPLE BERNARD,3136,39.74,NON,20
IFFOU,109,"AKPASSANOU, ANANDA ET OUELLE COMMUNES ET SOUS- PREFECTURES",70,19944,7665,38.43,237,7428,54,0.73,INDEPENDANT,KOUASSI KOUADIO FRANCOIS,48,0.65,NON,20
IFFOU,109,"AKPASSANOU, ANANDA ET OUELLE COMMUNES ET SOUS- PREFECTURES",70,19944,7665,38.43,237,7428,54,0.73,GP-PAIX,KONAN KOUAKOU,98,1.32,NON,20
IFFOU,109,"AKPASSANOU, ANANDA ET OUELLE COMMUNES ET SOUS- PREFECTURES",70,19944,7665,38.43,237,7428,54,0.73,PDCI-RDA,YAO N'GUESSAN JUSTIN INNOCENT,4346,58.51,OUI,20
IFFOU,109,"AKPASSANOU, ANANDA ET OUELLE COMMUNES ET SOUS- PREFECTURES",70,19944,7665,38.43,237,7428,54,0.73,INDEPENDANT,KOUAKOU KOUADIO JEAN-ARSENE,709,9.54,NON,20
IFFOU,109,"AKPASSANOU, ANANDA ET OUELLE COMMUNES ET SOUS- PREFECTURES",70,19944,7665,38.43,237,7428,54,0.73,RHDP,KOUAKOU KOUASSI HUBERT,2173,29.25,NON,20
IFFOU,110,"DAOUKRO ET N'GATTAKRO, COMMUNES ET SOUS- PREFECTURES",111,37825,10860,28.71,436,10424,72,0.69,INDEPENDANT,AKOTO KOUASSI OLIVIER,2411,23.13,NON,20
IFFOU,110,"DAOUKRO ET N'GATTAKRO, COMMUNES ET SOUS- PREFECTURES",111,37825,10860,28.71,436,10424,72,0.69,RHDP,KOUAKOU KOUADIO GERMAIN,939,9.01,NON,20
IFFOU,110,"DAOUKRO ET N'GATTAKRO, COMMUNES ET SOUS- PREFECTURES",111,37825,10860,28.71,436,10424,72,0.69,PDCI-RDA,KOUASSI TEOPHILE,5907,56.67,OUI,20
IFFOU,110,"DAOUKRO ET N'GATTAKRO, COMMUNES ET SOUS- PREFECTURES",111,37825,10860,28.71,436,10424,72,0.69,INDEPENDANT,TRAORE ABOU,658,6.31,NON,20
IFFOU,110,"DAOUKRO ET N'GATTAKRO, COMMUNES ET SOUS- PREFECTURES",111,37825,10860,28.71,436,10424,72,0.69,INDEPENDANT,KOUAME KOUASSI BENSON,437,4.19,NON,20
IFFOU,111,"ETTROKRO ET SAMANZA, COMMUNES ET SOUS- PREFECTURES",44,11430,5639,49.34,315,5324,53,1.0,PDCI-RDA,N'DOUFOU KOUASSI RICHARD,1753,32.93,OUI,20
IFFOU,111,"ETTROKRO ET SAMANZA, COMMUNES ET SOUS- PREFECTURES",44,11430,5639,49.34,315,5324,53,1.0,INDEPENDANT,KOUA MORO JEAN-BAPTISTE,765,14.37,NON,20
IFFOU,111,"ETTROKRO ET SAMANZA, COMMUNES ET SOUS- PREFECTURES",44,11430,5639,49.34,315,5324,53,1.0,INDEPENDANT,EKRA KOFFI JEAN-JACQUES,1590,29.86,NON,20
IFFOU,111,"ETTROKRO ET SAMANZA, COMMUNES ET SOUS- PREFECTURES",44,11430,5639,49.34,315,5324,53,1.0,RHDP,KOFFI KONIEN MOISE,1163,21.84,NON,20
IFFOU,112,"BONGUERA, KONDOSSOU ET M'BAHIAKRO, COMMUNES ET SOUS-PREFECTURES",118,31073,14797,47.62,640,14157,198,1.4,INDEPENDANT,KOUAKOU ATCHELAUD FAUSTO LEWIS,2500,17.66,NON,20
IFFOU,112,"BONGUERA, KONDOSSOU ET M'BAHIAKRO, COMMUNES ET SOUS-PREFECTURES",118,31073,14797,47.62,640,14157,198,1.4,INDEPENDANT,TRAORE AHMED PARFAIT,4697,33.18,OUI,20
IFFOU,112,"BONGUERA, KONDOSSOU ET M'BAHIAKRO, COMMUNES ET SOUS-PREFECTURES",118,31073,14797,47.62,640,14157,198,1.4,PDCI-RDA,KOUAME TIALY HONORE,2516,17.77,NON,20
IFFOU,112,"BONGUERA, KONDOSSOU ET M'BAHIAKRO, COMMUNES ET SOUS-PREFECTURES",118,31073,14797,47.62,640,14157,198,1.4,INDEPENDANT,KOUAME KOUADIO JEAN JACQUES,168,1.19,NON,20
IFFOU,112,"BONGUERA, KONDOSSOU ET M'BAHIAKRO, COMMUNES ET SOUS-PREFECTURES",118,31073,14797,47.62,640,14157,198,1.4,INDEPENDANT,KOUAKOU KOUADIO,3004,21.22,NON,20
IFFOU,112,"BONGUERA, KONDOSSOU ET M'BAHIAKRO, COMMUNES ET SOUS-PREFECTURES",118,31073,14797,47.62,640,14157,198,1.4,RHDP,OUATTARA BAKARY,1074,7.59,NON,20
IFFOU,113,"ANIANOU, FAMIENKRO, KOFFI-AMONKRO, NAFANA ET PRIKRO, COMMUNESETSOU~PREFECTURES",105,30711,15501,50.47,406,15095,225,1.49,PDCI-RDA,ADI KOUAME ISAC,6704,44.41,NON,20
IFFOU,113,"ANIANOU, FAMIENKRO, KOFFI-AMONKRO, NAFANA ET PRIKRO, COMMUNESETSOU~PREFECTURES",105,30711,15501,50.47,406,15095,225,1.49,INDEPENDANT,DRAMANE KOUAKOU AMADOU,278,1.84,NON,20
IFFOU,113,"ANIANOU, FAMIENKRO, KOFFI-AMONKRO, NAFANA ET PRIKRO, COMMUNESETSOU~PREFECTURES",105,30711,15501,50.47,406,15095,225,1.49,RHDP,KOUASSI KOUASSI JEAN CLAUDE,7888,52.26,OUI,20
INDENIE-DJUABLIN,114,"ABENGOUROU, COMMUNE",128,48575,11873,24.44,206,11667,48,0.41,INDEPENDANT,KONE MOUSSA,1039,8.91,NON,20
INDENIE-DJUABLIN,114,"ABENGOUROU, COMMUNE",128,48575,11873,24.44,206,11667,48,0.41,INDEPENDANT,NINTANE MAMADOU,1006,8.62,NON,20
INDENIE-DJUABLIN,114,"ABENGOUROU, COMMUNE",128,48575,11873,24.44,206,11667,48,0.41,RHDP,BAH ABDOULAYE,5872,50.33,OUI,20
INDENIE-DJUABLIN,114,"ABENGOUROU, COMMUNE",128,48575,11873,24.44,206,11667,48,0.41,INDEPENDANT,FOFANA ABDOUL KARIM,76,0.65,NON,20
INDENIE-DJUABLIN,114,"ABENGOUROU, COMMUNE",128,48575,11873,24.44,206,11667,48,0.41,PDCI-RDA,BREDOU BREDOU ATHANASE,3626,31.08,NON,20
INDENIE-DJUABLIN,115,"ABENGOUROU, SOUS-PREFECTURE, AMELEKIA, ANANSSUE, EBILASSOKRO, NIABLE, YAKASSE-FEYASSE",166,51273,22283,24.44,206,21785,48,0.41,RHDP,"UNE CÔTE DIVOIRE EN PAIX, PROSPÈRE ET SOLIDAIRE",17921,82.26,OUI,20
INDENIE-DJUABLIN,116,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",74,28087,11675,41.57,423,11252,77,0.68,INDEPENDANT,KOUAME BELLEBA MYRIAM ASHELEY,51,0.45,NON,21
INDENIE-DJUABLIN,116,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",74,28087,11675,41.57,423,11252,77,0.68,INDEPENDANT,ASSEMIAN EPSE TAHI AKISSI MARIE-PAUL,32,0.28,NON,21
INDENIE-DJUABLIN,116,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",74,28087,11675,41.57,423,11252,77,0.68,RHDP,FOFANA SIANDOU,5744,51.05,OUI,21
INDENIE-DJUABLIN,116,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",74,28087,11675,41.57,423,11252,77,0.68,INDEPENDANT,BEUGRE KOFFI BOAFFE BRICE CYRILE,122,1.08,NON,21
INDENIE-DJUABLIN,116,"AGNIBILEKROU, COMMUNE ET SOUS-PREFECTURES",74,28087,11675,41.57,423,11252,77,0.68,PDCI-RDA,MANDODJA M'BIA ROGER,5226,46.45,NON,21
INDENIE-DJUABLIN,117,"AKOBOISSUE ET DAME, DOUFFREBO ET TANGUELAN, COMMUNES ET SOUS-PREFECTURES",67,17960,8130,45.27,470,7660,67,0.87,INDEPENDANT,BARRY SOULEYMANE,54,0.7,NON,21
INDENIE-DJUABLIN,117,"AKOBOISSUE ET DAME, DOUFFREBO ET TANGUELAN, COMMUNES ET SOUS-PREFECTURES",67,17960,8130,45.27,470,7660,67,0.87,INDEPENDANT,KAMBIRE SIE,68,0.89,NON,21
INDENIE-DJUABLIN,117,"AKOBOISSUE ET DAME, DOUFFREBO ET TANGUELAN, COMMUNES ET SOUS-PREFECTURES",67,17960,8130,45.27,470,7660,67,0.87,RHDP,ABOULAYE NANGO,3308,43.19,OUI,21
INDENIE-DJUABLIN,117,"AKOBOISSUE ET DAME, DOUFFREBO ET TANGUELAN, COMMUNES ET SOUS-PREFECTURES",67,17960,8130,45.27,470,7660,67,0.87,INDEPENDANT,KOUAKOU ADOU LEON,1051,13.72,NON,21
INDENIE-DJUABLIN,117,"AKOBOISSUE ET DAME, DOUFFREBO ET TANGUELAN, COMMUNES ET SOUS-PREFECTURES",67,17960,8130,45.27,470,7660,67,0.87,PDCI-RDA,AMANKOU JEAN MICHEL,3112,40.63,NON,21
INDENIE-DJUABLIN,118,"BETTIE ET DIAMARAKRO, COMMUNES ET SOUS- PREFECTURES",47,14086,5069,35.99,142,4927,30,0.61,INDEPENDANT,KONAN JEAN DE DIEU,1462,29.67,NON,21
INDENIE-DJUABLIN,118,"BETTIE ET DIAMARAKRO, COMMUNES ET SOUS- PREFECTURES",47,14086,5069,35.99,142,4927,30,0.61,ADCI,ANOH KOUAO STEPHANE,94,1.91,NON,21
INDENIE-DJUABLIN,118,"BETTIE ET DIAMARAKRO, COMMUNES ET SOUS- PREFECTURES",47,14086,5069,35.99,142,4927,30,0.61,RHDP,TANO MANIZAN ETIENNE,1740,35.32,OUI,21
INDENIE-DJUABLIN,118,"BETTIE ET DIAMARAKRO, COMMUNES ET SOUS- PREFECTURES",47,14086,5069,35.99,142,4927,30,0.61,INDEPENDANT,ALIKO NCHO FRANCK ANGHUI,238,4.83,NON,21
INDENIE-DJUABLIN,118,"BETTIE ET DIAMARAKRO, COMMUNES ET SOUS- PREFECTURES",47,14086,5069,35.99,142,4927,30,0.61,PDCI-RDA,BROU MIAN,1363,27.66,NON,21
KABADOUGOU,119,"GBONGAHA ET SEGUELON, COMMUNES ET SOUS- PREFECTURES",39,11815,8223,69.6,50,8173,104,1.27,INDEPENDANT,FOFANA MAMADOU,2571,31.46,NON,21
KABADOUGOU,119,"GBONGAHA ET SEGUELON, COMMUNES ET SOUS- PREFECTURES",39,11815,8223,69.6,50,8173,104,1.27,RHDP,KONE IBRAHIMA,5439,66.55,OUI,21
KABADOUGOU,119,"GBONGAHA ET SEGUELON, COMMUNES ET SOUS- PREFECTURES",39,11815,8223,69.6,50,8173,104,1.27,PDCI-RDA,KONE SEYDOU,59,0.72,NON,21
KABADOUGOU,120,"FENGOLO, MADINANI ET N'GOLOBLASSO, COMMUNES ET SOUS-PREFECTURES",55,17672,11759,66.54,138,11621,149,1.28,RHDP,KONATE LADJI,7042,60.6,OUI,21
KABADOUGOU,120,"FENGOLO, MADINANI ET N'GOLOBLASSO, COMMUNES ET SOUS-PREFECTURES",55,17672,11759,66.54,138,11621,149,1.28,INDEPENDANT,FOFANA LASSANA,4430,38.12,NON,21
KABADOUGOU,121,"BAKO, BOUGOUSSO ET DIOULATIEDOUGOU, COMMUNES ET SOUS-PREFECTURES",69,18754,13278,70.8,142,13136,158,1.2,INDEPENDANT,BAMBA MOUSSA,283,2.15,NON,21
KABADOUGOU,121,"BAKO, BOUGOUSSO ET DIOULATIEDOUGOU, COMMUNES ET SOUS-PREFECTURES",69,18754,13278,70.8,142,13136,158,1.2,INDEPENDANT,KONE DAVID MEBRA,170,1.29,NON,21
KABADOUGOU,121,"BAKO, BOUGOUSSO ET DIOULATIEDOUGOU, COMMUNES ET SOUS-PREFECTURES",69,18754,13278,70.8,142,13136,158,1.2,INDEPENDANT,TRAORE DRISSA,521,3.97,NON,21
KABADOUGOU,121,"BAKO, BOUGOUSSO ET DIOULATIEDOUGOU, COMMUNES ET SOUS-PREFECTURES",69,18754,13278,70.8,142,13136,158,1.2,INDEPENDANT,TRAORE SOUALIHO,2018,15.36,NON,21
KABADOUGOU,121,"BAKO, BOUGOUSSO ET DIOULATIEDOUGOU, COMMUNES ET SOUS-PREFECTURES",69,18754,13278,70.8,142,13136,158,1.2,INDEPENDANT,ISSOUF TRAORE,960,7.31,NON,21
KABADOUGOU,121,"BAKO, BOUGOUSSO ET DIOULATIEDOUGOU, COMMUNES ET SOUS-PREFECTURES",69,18754,13278,70.8,142,13136,158,1.2,RHDP,DIARRA CEDRIC TIDIANE,9026,68.71,OUI,21
KABADOUGOU,122,"GBELEBAN ET SEYDOUGOU, COMMUNES ET SOUS- PREFECTURES",23,7903,4577,57.91,92,4485,75,1.67,INDEPENDANT,SANOGO AMADOU,47,1.05,NON,21
KABADOUGOU,122,"GBELEBAN ET SEYDOUGOU, COMMUNES ET SOUS- PREFECTURES",23,7903,4577,57.91,92,4485,75,1.67,INDEPENDANT,TRAORE BOURAHIMA,215,4.79,NON,21
KABADOUGOU,122,"GBELEBAN ET SEYDOUGOU, COMMUNES ET SOUS- PREFECTURES",23,7903,4577,57.91,92,4485,75,1.67,INDEPENDANT,TRAORE SOULEIMANE,199,4.44,NON,21
KABADOUGOU,122,"GBELEBAN ET SEYDOUGOU, COMMUNES ET SOUS- PREFECTURES",23,7903,4577,57.91,92,4485,75,1.67,RHDP,DOUMBIA ALASSANE,1916,42.72,OUI,21
KABADOUGOU,122,"GBELEBAN ET SEYDOUGOU, COMMUNES ET SOUS- PREFECTURES",23,7903,4577,57.91,92,4485,75,1.67,INDEPENDANT,VAKABA FOFANA,1914,42.68,NON,21
KABADOUGOU,122,"GBELEBAN ET SEYDOUGOU, COMMUNES ET SOUS- PREFECTURES",23,7903,4577,57.91,92,4485,75,1.67,INDEPENDANT,TRAORE ABDOULAYE,7,0.16,NON,21
KABADOUGOU,122,"GBELEBAN ET SEYDOUGOU, COMMUNES ET SOUS- PREFECTURES",23,7903,4577,57.91,92,4485,75,1.67,PDCI-RDA,DIAKITE BOUAKARY SIDIKI,112,2.5,NON,21
KABADOUGOU,123,"ODIENNE , COMMUNE",87,32124,32116,99.98,9,32107,0,0.0,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,32107,100.0,OUI,21
KABADOUGOU,124,"KIMBIRILA-SUD, TIEME, SAMATIGUILA, ET SAMANGO, COMMUNES ET SOUS-PREFECTURES, ODIENNE, SOUS PREFECTURE",87,26474,17165,64.84,244,16921,152,0.9,INDEPENDANT,SYLLA MARIAME,2160,12.77,NON,22
KABADOUGOU,124,"KIMBIRILA-SUD, TIEME, SAMATIGUILA, ET SAMANGO, COMMUNES ET SOUS-PREFECTURES, ODIENNE, SOUS PREFECTURE",87,26474,17165,64.84,244,16921,152,0.9,INDEPENDANT,KONE BEN IDRISS,89,0.53,NON,22
KABADOUGOU,124,"KIMBIRILA-SUD, TIEME, SAMATIGUILA, ET SAMANGO, COMMUNES ET SOUS-PREFECTURES, ODIENNE, SOUS PREFECTURE",87,26474,17165,64.84,244,16921,152,0.9,INDEPENDANT,DOUMBIA ALPHA,388,2.29,NON,22
KABADOUGOU,124,"KIMBIRILA-SUD, TIEME, SAMATIGUILA, ET SAMANGO, COMMUNES ET SOUS-PREFECTURES, ODIENNE, SOUS PREFECTURE",87,26474,17165,64.84,244,16921,152,0.9,RHDP,DIABY LANCINE,11278,66.65,OUI,22
KABADOUGOU,124,"KIMBIRILA-SUD, TIEME, SAMATIGUILA, ET SAMANGO, COMMUNES ET SOUS-PREFECTURES, ODIENNE, SOUS PREFECTURE",87,26474,17165,64.84,244,16921,152,0.9,INDEPENDANT,KEITA ADAMA,2685,15.87,NON,22
KABADOUGOU,124,"KIMBIRILA-SUD, TIEME, SAMATIGUILA, ET SAMANGO, COMMUNES ET SOUS-PREFECTURES, ODIENNE, SOUS PREFECTURE",87,26474,17165,64.84,244,16921,152,0.9,PDCI-RDA,VASSIRIKI DOUMBIA,169,1.0,NON,22
LA ME,141,"ADZOPE, COMMUNE",88,34787,12179,35.01,3423,8756,42,0.48,INDEPENDANT,ASSY NCHO GUY SERGE,84,0.96,NON,22
LA ME,141,"ADZOPE, COMMUNE",88,34787,12179,35.01,3423,8756,42,0.48,INDEPENDANT,ATSE URBAIN,593,6.77,NON,22
LA ME,141,"ADZOPE, COMMUNE",88,34787,12179,35.01,3423,8756,42,0.48,INDEPENDANT,BLE N'GUESSAN ALAIN CARLOS,430,4.91,NON,22
LA ME,141,"ADZOPE, COMMUNE",88,34787,12179,35.01,3423,8756,42,0.48,INDEPENDANT,DIARRA CHEICK HAMMALAH,308,3.52,NON,22
LA ME,141,"ADZOPE, COMMUNE",88,34787,12179,35.01,3423,8756,42,0.48,RHDP,ACHI PATRICK JEROME,7246,82.75,OUI,22
LA ME,141,"ADZOPE, COMMUNE",88,34787,12179,35.01,3423,8756,42,0.48,INDEPENDANT,EBY FOLY ANGE MARIUS,53,0.61,NON,22
LA ME,142,"AGOU, BECEDI-BRIGNAN ET YAKASSE-ME, COMMUNES ET SOUS-PREFECTURES",86,32407,10322,31.85,270,10052,70,0.7,INDEPENDANT,ASSI KANON JEAN SYLVESTRE,1755,17.46,NON,22
LA ME,142,"AGOU, BECEDI-BRIGNAN ET YAKASSE-ME, COMMUNES ET SOUS-PREFECTURES",86,32407,10322,31.85,270,10052,70,0.7,INDEPENDANT,AMON NCHO KOUADIO PATRICK,911,9.06,NON,22
LA ME,142,"AGOU, BECEDI-BRIGNAN ET YAKASSE-ME, COMMUNES ET SOUS-PREFECTURES",86,32407,10322,31.85,270,10052,70,0.7,INDEPENDANT,ASSY YAPO GHISLAIN,492,4.89,NON,22
LA ME,142,"AGOU, BECEDI-BRIGNAN ET YAKASSE-ME, COMMUNES ET SOUS-PREFECTURES",86,32407,10322,31.85,270,10052,70,0.7,INDEPENDANT,YAPI YATTE ALPHONSE,848,8.44,NON,22
LA ME,142,"AGOU, BECEDI-BRIGNAN ET YAKASSE-ME, COMMUNES ET SOUS-PREFECTURES",86,32407,10322,31.85,270,10052,70,0.7,INDEPENDANT,ASSEUHI AKA JULIEN SERGE,508,5.05,NON,22
LA ME,142,"AGOU, BECEDI-BRIGNAN ET YAKASSE-ME, COMMUNES ET SOUS-PREFECTURES",86,32407,10322,31.85,270,10052,70,0.7,RHDP,YAPI N'CHO FLORENT,5019,49.93,OUI,22
LA ME,142,"AGOU, BECEDI-BRIGNAN ET YAKASSE-ME, COMMUNES ET SOUS-PREFECTURES",86,32407,10322,31.85,270,10052,70,0.7,INDEPENDANT,YAPI ADEPO FELIX,83,0.83,NON,22
LA ME,142,"AGOU, BECEDI-BRIGNAN ET YAKASSE-ME, COMMUNES ET SOUS-PREFECTURES",86,32407,10322,31.85,270,10052,70,0.7,MGC,YAPI CLOTIDE OHOUOCHI,366,3.64,NON,22
LA ME,143,"ADZOPE, SOUS-PREFECTURE, ANNEPE ET ASSIKOI, COMMUNES ET SOUS-PREFECTURES",89,33376,12344,36.98,268,12076,97,0.8,INDEPENDANT,ASSAMOI ODI ANGE MITTERAND BIENVENU,1351,11.19,NON,22
LA ME,143,"ADZOPE, SOUS-PREFECTURE, ANNEPE ET ASSIKOI, COMMUNES ET SOUS-PREFECTURES",89,33376,12344,36.98,268,12076,97,0.8,RHDP,BOTCHI ASSI ABEL,8207,67.96,OUI,22
LA ME,143,"ADZOPE, SOUS-PREFECTURE, ANNEPE ET ASSIKOI, COMMUNES ET SOUS-PREFECTURES",89,33376,12344,36.98,268,12076,97,0.8,ADCI,KAKOU SEKA MARCEL SYLVESTRE,207,1.71,NON,22
LA ME,143,"ADZOPE, SOUS-PREFECTURE, ANNEPE ET ASSIKOI, COMMUNES ET SOUS-PREFECTURES",89,33376,12344,36.98,268,12076,97,0.8,INDEPENDANT,ABENIN YAPO,1339,11.09,NON,22
LA ME,143,"ADZOPE, SOUS-PREFECTURE, ANNEPE ET ASSIKOI, COMMUNES ET SOUS-PREFECTURES",89,33376,12344,36.98,268,12076,97,0.8,FPI,ASSI ROMEO,875,7.25,NON,22
LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",41,16380,6980,42.61,287,6693,20,0.3,FNDR,BROU BEDA ROGER,934,13.95,NON,22
LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",41,16380,6980,42.61,287,6693,20,0.3,INDEPENDANT,N'GUESSAN-BECHIE PAUL,2686,40.13,NON,22
LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",41,16380,6980,42.61,287,6693,20,0.3,ADCI,YAPO BEDA ARSENE DESIRE,133,1.99,NON,22
LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",41,16380,6980,42.61,287,6693,20,0.3,INDEPENDANT,YAO AKA JAURES ROLAND STEPHANE,65,0.97,NON,22
LA ME,144,"AFFERY, COMMUNE ET SOUS-PREFECTURE",41,16380,6980,42.61,287,6693,20,0.3,RHDP,ASSOI ASSI APPOLINAIRE,2855,42.66,OUI,22
LA ME,145,"AKOUPE ET BECOUEFIN, COMMUNES ET SOUS- PREFECTURES",109,41157,13552,32.93,488,13064,86,0.66,INDEPENDANT,YAPO VALERIE-YOLANDE,1294,9.91,NON,23
LA ME,145,"AKOUPE ET BECOUEFIN, COMMUNES ET SOUS- PREFECTURES",109,41157,13552,32.93,488,13064,86,0.66,INDEPENDANT,ANON AGUIE CLOTAIRE,483,3.7,NON,23
